protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Q9HBH9,-6.530598,-9.128943,4.6296186,6.2065587,-1.0020204,-5.7418284,13.399563,0.8131801,-3.0713787,0.6220668,5.0718045,-1.9132679,1.5825742,-0.31850055,0.32070416,-2.9228973,-1.9541644,2.800203,4.8961253,3.2253907,1.3136376,8.76835,10.395731,-5.066362,2.5016916,-2.0593505,-2.158298,2.9053628,-0.10606389,-6.528779,-5.5609536,-4.5507503
Q32MK0,-4.7684193,-9.685241,5.3108315,8.169349,-1.5201054,-7.9287796,10.913778,2.0872655,-4.3719034,-0.76051503,6.082464,-1.9238144,2.1819162,-0.49864256,-0.63434243,-2.9912863,-1.0572387,3.0753949,2.3567193,3.041819,3.3769822,8.471038,10.27089,-4.3163214,2.2305677,-0.4199898,-2.3721626,4.076251,-2.1514902,-5.741243,-5.8031564,-4.7825074
P80192,-4.6354012,-9.679055,4.3220096,5.1077533,0.36382166,-6.6897817,12.193593,0.71010447,-3.1130786,3.3648438,4.99014,-0.6427015,1.7540396,-0.124730125,-0.78187096,-1.3578011,-1.1060302,3.844978,4.2866597,2.8738866,3.318659,7.636995,11.226636,-5.307636,2.5753293,-1.9314275,-3.4271772,3.9667664,0.7373689,-6.7113533,-7.010518,-4.5964127
Q02779,-3.4074953,-8.5916395,5.517084,6.4819036,2.9136412,-5.103091,12.241665,-0.41568556,-0.27755383,3.4263582,4.242638,-2.9966424,2.661263,-0.23869501,0.054038413,-0.31656134,-2.1135015,2.7815511,5.9672785,4.3733273,3.301729,7.9801264,12.0673485,-4.547697,2.1205714,-2.1899946,-3.0342197,4.4328403,0.6365097,-5.6986084,-6.335344,-4.746756
Q16584,-5.964705,-11.105815,4.999093,7.187467,-1.5348481,-5.155816,9.876728,0.41760164,-2.3557997,1.4181752,4.770248,-0.3496148,3.5342216,-1.0357733,-0.73337066,-1.883948,-3.821105,4.123082,3.063394,3.064314,4.975936,8.859025,10.164954,-5.9520965,2.15863,1.3043177,-3.335204,1.6211696,-2.1390932,-5.6019926,-6.777512,-5.0838757
Q5VT25,-4.6741605,-10.396096,4.1784983,5.3145137,1.5349686,-8.020505,11.927471,1.2897351,-4.495179,1.8954805,6.575133,-1.4928677,2.0905669,-0.77327716,-0.455224,-1.0643111,-0.4655253,2.7445197,5.3608704,3.4139826,2.5730608,8.342161,10.269707,-4.791466,2.4106925,-0.4977784,-2.790788,5.001021,0.45980704,-5.28397,-5.1133432,-4.884012
Q9Y5S2,-3.9607747,-10.96856,5.4865847,7.9779468,-0.34470597,-6.820024,11.877394,-0.5488083,-4.229832,-0.25556684,5.35575,-3.3099773,1.962939,-2.5905147,0.079871275,-1.5888648,0.8392123,2.7872987,3.6871972,5.577199,1.5361218,8.147392,10.133198,-3.9077325,1.4374702,-1.2968571,-0.29259163,4.917933,-1.1173404,-4.570717,-5.2890267,-4.5160327
Q13043,-7.2569947,-9.358788,5.784477,4.2235765,-2.4517353,-6.918266,11.680191,1.6139748,-2.4662082,1.9391114,6.4490404,1.0612674,1.8733128,-2.3299894,-0.6501292,-3.9716744,-2.5988495,4.124363,5.1573696,1.7467278,2.5264823,8.849065,9.228126,-5.1560884,2.266735,-0.59139174,-2.4228263,2.6860957,1.7421796,-5.8277364,-6.5316606,-3.6538916
Q04912,-6.1816254,-8.4062395,5.5221534,7.1505938,-1.5964642,-4.9564066,13.002171,1.9895213,-1.4655449,0.86446273,5.548275,-1.7770755,4.208806,-1.4125577,-0.6321198,-3.5354033,-1.3306924,2.722803,5.641374,3.3182666,1.8527123,9.128766,10.962326,-6.2121487,0.6705272,-0.12872313,-2.1829028,3.6285818,-0.07252137,-5.4913216,-4.195489,-2.8157127
Q13188,-7.0018415,-9.667778,6.1661496,6.5730906,-1.1766683,-6.5127563,12.354723,0.99400866,-3.1635482,-0.36258754,5.3090973,-0.22358,1.90026,-2.0359268,1.4484555,-2.0553715,-2.4639375,2.3399181,6.21196,3.862848,2.2589204,9.018992,9.151012,-5.050361,2.1651556,-0.53586257,-2.4065366,3.5356073,-0.18789597,-5.478351,-4.4690557,-4.523519
Q9Y6E0,-3.1275623,-9.586735,5.5740705,7.1770744,0.28809142,-7.086685,12.722316,2.2495115,-4.6143527,-0.7171539,5.083707,-1.0029951,1.099088,-1.3920928,0.59937423,-1.5774295,-0.6626957,1.8933909,5.7269297,6.47693,2.6231587,8.888258,9.3799925,-4.450262,1.3505361,-1.2648494,-1.9892179,4.7266526,0.83624184,-5.3905854,-4.0313063,-3.9443645
Q9P289,-5.176362,-9.200197,6.1330776,7.160712,-3.6677318,-6.148321,12.191654,2.6256804,-3.469405,1.3269292,4.609161,0.14610173,1.0087603,-1.3427277,-0.7338654,-2.1715872,-0.30512324,3.1120865,2.5958257,2.459643,3.83898,9.643942,9.902478,-4.834269,2.5718732,-1.7182648,-3.208641,3.8864307,-0.39206994,-6.1573963,-5.702233,-3.9480293
P42345,-6.6225996,-8.130602,5.4171004,6.534149,-1.4817125,-8.306864,11.67607,2.5225782,-4.035719,-0.35865036,7.626588,0.6122381,1.6246268,-1.0223361,-0.08243008,-3.0587254,-1.3516221,3.8806677,4.3019433,1.9949712,2.9809804,7.8268003,9.935833,-3.9309459,2.94725,-1.1720245,-3.0570586,5.0803456,-0.1380823,-5.3577504,-5.1777153,-4.2602053
O15146,-3.8388586,-10.283624,6.2394896,7.757245,0.45128375,-7.612436,10.254949,0.44974625,-3.2975385,0.8048468,3.6926358,-2.9946828,2.2016757,-1.037171,1.359482,-2.586356,-0.9492791,3.1669998,3.8497603,4.454498,3.4036868,8.447102,10.02728,-2.8265576,1.8810079,-1.5117078,-2.8304713,3.963591,-1.2811893,-6.71384,-6.123416,-6.8273177
Q15746,-7.2289944,-11.571127,5.1110864,5.076053,-0.6530662,-6.7206483,11.901574,-1.4113497,-4.2391887,0.09495492,4.710044,-1.0344226,2.6909773,-3.89138,0.96146715,-2.8177755,-0.8297695,2.954549,7.6594477,3.1348512,-0.9039802,7.53361,9.548678,-4.631403,1.7296528,0.14054957,-0.53454816,4.0855684,1.2800896,-5.0685334,-4.2410975,-4.175332
Q9H1R3,-6.1368265,-10.700122,5.267177,6.1199656,0.09828772,-8.310316,11.568106,-0.25129962,-4.3324323,0.8406705,5.283221,-0.6128054,2.362734,-2.4309306,-0.3477611,-1.0352979,-1.4874012,2.5379584,4.840007,3.1778195,1.9941145,9.007192,9.600848,-5.468161,2.5253205,-0.7099085,-2.7230864,4.7939496,-0.3901574,-4.3188467,-4.733459,-4.7418437
Q86YV6,-3.7323377,-10.032803,6.4833097,6.539568,-1.7178557,-6.400075,11.457163,0.9079577,-1.8668386,2.1845996,1.066906,-0.048252244,3.3996603,-2.3510978,-1.8898298,-2.446466,-0.93091846,4.8380256,4.9108243,3.3947117,3.297832,8.511948,10.803628,-6.604015,1.5023644,-2.0856736,-1.7320092,3.9244986,1.3725269,-5.5233626,-6.5241494,-3.1274786
Q8NEV4,-6.9535227,-10.4559145,6.6494856,5.245392,-1.6380421,-8.214155,10.182568,0.5362799,-3.3788793,-0.2903821,5.5909214,0.7495017,3.0260909,-4.433401,-0.33340842,-4.2629147,-3.0091524,4.2713904,6.1158547,2.4932528,1.3925797,8.871258,8.560138,-4.521865,1.3962867,0.15355319,-1.8587266,4.100908,1.134979,-4.361246,-5.562971,-4.100361
Q8WXR4,-6.4784884,-8.733389,5.9454217,5.79737,-0.39719668,-8.571797,12.115169,0.37871182,-2.9647372,1.0271975,7.479407,-0.41221255,2.0419405,-2.5551026,0.16383928,-2.9178026,-0.9764894,2.2824874,5.572446,1.9833981,1.8073589,7.6033297,9.888114,-4.0839844,1.2856442,-1.620658,-2.5438068,5.747389,0.5285535,-5.172285,-5.9065223,-3.3234916
Q15208,-6.092083,-10.445356,5.3655663,7.19139,-0.6927907,-5.2909164,10.504281,-0.21873164,-0.93212575,1.6563927,4.6499634,-0.1566797,4.1266236,-2.4218304,-1.6495626,-2.245777,-3.6984377,4.940079,4.496708,3.2697573,4.0758553,8.939426,10.754486,-5.8650074,2.1913676,-0.0019060697,-2.4653409,2.7623303,-0.21976283,-4.048054,-6.4481487,-3.964403
Q9Y2H1,-5.964968,-10.56339,5.224227,3.7837057,-0.9525006,-8.700317,11.175242,0.03627884,-5.7735915,1.4809085,4.485476,-1.357626,2.5127115,-2.8663585,-0.42854762,-3.1664307,-0.16301596,2.9945793,5.024613,0.75265366,-0.6082263,8.559201,9.033759,-4.638723,0.9601111,-1.2320663,-2.9943964,5.781819,0.0009705797,-6.036919,-5.5010986,-5.160153
Q96PY6,-4.2355757,-10.588906,4.532541,7.2812614,-0.3445745,-7.9216967,11.614741,1.3382394,-4.118482,-0.07101519,5.275898,-0.7811397,2.0257766,-1.3043888,-1.4966213,-2.8381531,-1.0658478,4.294499,4.2059712,3.8762555,3.5252163,8.197264,9.969412,-4.5634866,2.029446,-1.94023,-1.293941,4.3981595,0.20914567,-4.819863,-6.6809397,-3.8357697
Q8NG66,-5.023957,-11.533796,3.5942068,4.2619634,1.144415,-8.58157,9.179642,0.78928745,-6.0761213,0.68447536,4.22625,-2.0187216,3.2265892,-0.69562846,-0.32411253,-3.1438136,-2.0865684,5.313535,3.9493408,2.643922,1.2285181,7.749923,9.504178,-4.5868325,2.0001967,0.007849694,-3.3223746,3.8072414,-1.1646831,-6.60776,-6.2984786,-7.405058
P51955,-4.484802,-10.095025,5.701859,7.085583,-0.94727725,-7.5373397,10.46887,2.875543,-3.3434143,-0.87394285,6.0838118,-0.82354605,2.3009489,-2.069357,-1.7478498,-2.670116,-2.443415,4.7365966,3.2196608,4.951936,3.444484,9.539395,9.6976595,-5.2342386,2.8368297,0.12682,-1.3419951,3.3214011,0.021223664,-3.8130682,-5.4056067,-4.1854806
P51956,-6.0110836,-9.694285,5.2847185,5.409611,0.48940215,-9.116379,10.94972,1.0233219,-5.359328,-0.37934822,4.410659,-0.7898201,2.0034275,-1.5164435,0.9861495,-1.633233,-1.6795233,3.2014034,4.6899667,3.096629,0.6005465,7.639779,10.041971,-5.111062,2.5987487,-1.055022,-3.916366,5.3557863,-0.82474506,-6.2730746,-4.498117,-5.9539313
Q05DF6,-4.315417,-10.053546,5.4790597,6.718165,-2.7307017,-6.765878,12.75994,1.983423,-4.777305,-0.81657374,3.626824,-0.38534573,1.5137715,-1.588703,-1.0858974,-4.1312833,-0.7889603,4.020799,5.071747,3.6725242,2.1011302,8.99047,9.143442,-4.830879,1.3954666,-2.3014152,-0.61819696,3.802651,0.9517327,-5.8185463,-6.0513277,-3.378189
Q6P3R8,-5.1166143,-10.482141,3.860581,5.422034,1.1546673,-7.9371123,12.328984,0.11875011,-5.2589245,0.61209786,5.9112673,-1.6479043,2.1591709,-0.95828,-1.0744827,-1.0007896,-1.4820081,2.589255,4.8623905,3.4725544,1.3103479,8.584161,9.932273,-5.816372,2.2859018,-0.9061025,-2.221023,4.8137517,-0.4288802,-4.5669103,-5.082424,-4.5315413
Q9HC98,-5.8025174,-9.822279,4.525741,6.5053563,-1.6748303,-5.9395485,13.253993,2.3433917,-3.7946148,-0.53369987,5.8396587,-0.48598003,2.1773317,-2.3790917,-0.15990305,-4.9079375,-0.1619306,2.7044022,7.8233485,3.2022831,1.0527903,8.830076,9.213931,-3.528028,0.9166937,-1.0113163,-0.73121184,4.1757936,2.5947473,-5.296949,-3.929778,-2.5257983
Q8TDX7,-4.8093224,-10.408391,6.0873346,7.3367114,-0.7060267,-7.2124643,11.325222,0.98890287,-4.7491655,0.15249011,4.6287494,-2.3910477,1.5757641,-1.595621,1.2335827,-0.39794913,-0.5602325,1.2266376,3.076825,4.31913,2.5049949,9.61398,9.129193,-4.69875,1.7049947,-0.58591163,-3.4730742,4.6729236,-2.6927245,-5.750413,-4.459289,-5.910822
Q8TD19,-6.5908384,-9.696166,5.9592576,6.245473,-2.7430067,-5.842868,13.034293,0.9793441,-3.2239363,0.642471,4.7635717,-0.62996066,0.0019431487,-1.2976096,1.3648429,-2.680789,-0.8932527,2.1680157,5.5462093,2.0712988,1.6816425,8.015402,10.243837,-3.7260406,3.34796,-1.5473391,-1.6491483,3.0599802,0.8793172,-7.255838,-5.76047,-4.13617
Q8IY84,-7.2520237,-9.606741,4.780648,7.40526,-0.8187586,-5.6820683,12.821183,1.7603652,-3.348068,-0.9794778,4.6445913,-0.4668898,0.80748963,-1.0318251,1.3418894,0.2929453,-2.3855658,1.1551015,4.945385,3.2419574,1.8467796,8.605073,10.346008,-5.870426,3.4793983,-0.96187335,-3.6198182,4.0582104,-1.424175,-5.5936227,-3.7019074,-4.0147104
Q9UBE8,-5.03941,-9.418209,5.7863503,7.1776013,-1.5863152,-7.551133,13.067435,1.4933155,-3.2529187,0.0580589,4.865275,-1.3150399,1.5306624,-1.7730832,-0.70028716,-1.408168,0.36262268,3.1273105,3.4506161,4.903526,2.5250382,8.505156,9.843633,-6.3139257,2.1126537,-2.6027064,-0.60061395,4.401175,-0.33281353,-4.636249,-5.4898605,-3.030054
O95747,-4.1190486,-10.8442135,5.5092473,7.0158844,-2.3762908,-7.3249555,11.582562,1.204255,-5.1618824,0.3773143,4.8933444,-1.3458301,0.9983337,-1.9570233,-0.7480553,-2.4485323,1.13582,4.2495217,2.9140894,3.290775,2.5973978,8.282768,9.840396,-3.5982654,2.3779707,-1.9016734,-1.0633343,4.8543215,-0.39790475,-5.6516776,-6.4604487,-4.6847916
Q16539,-4.5989885,-9.552597,6.26521,7.985669,-1.9184407,-6.32045,10.930873,2.813098,-1.4870621,-0.38883102,3.7624238,-0.985746,2.8806643,-1.8311495,-0.99389654,-4.165639,-2.298132,4.019396,4.5825696,3.6108015,2.9681184,8.335658,11.367681,-5.1005,2.077756,-0.27961558,-1.6749972,2.911857,0.78791016,-6.0417013,-5.8335423,-3.0961657
Q15759,-3.5445275,-10.574644,5.125985,7.004456,1.1557304,-6.717799,10.721057,-0.32234302,-3.45947,1.541,3.5745802,-1.092248,3.159612,-2.2006407,-1.007444,-2.5456483,-1.845298,4.7953525,5.2447743,4.370759,3.3070052,9.354998,9.91405,-3.3512464,1.5167961,-2.1272373,-2.9933038,4.915078,0.7181404,-4.5594597,-5.924685,-5.7043266
O15264,-4.008292,-10.46834,3.933307,6.129183,0.53250057,-7.395909,12.0678425,1.4291453,-3.1990538,1.3864976,5.9315042,-2.5151367,0.9572011,0.22595862,-0.8380432,-2.7909195,-0.96710205,3.025797,4.249754,3.4813175,2.7400515,7.205413,11.372013,-4.320488,2.9898944,-1.2688111,-1.0470173,2.871825,0.99746567,-6.730917,-7.3049245,-3.9559917
P53778,-4.9109063,-10.557108,5.8033733,7.2558527,-0.90627855,-6.104963,11.638672,0.51162046,-3.872135,-0.49054798,4.4548755,-1.5714391,2.9474201,-1.8758829,-0.5658723,-2.0435915,-2.4318151,3.3152847,4.88775,4.05427,2.3230839,9.366114,9.858189,-5.467816,1.550898,-0.16019915,-1.79129,3.9379647,-1.2004135,-4.802699,-5.3690987,-4.572792
Q13153,-5.9378953,-9.744963,4.7170625,5.346943,-0.24918586,-7.2573376,11.388253,1.8792174,-3.6882677,1.9877862,5.518126,-0.45267683,1.855132,-0.6978851,0.009118587,-0.97348726,-1.5810847,3.2666538,3.675142,1.939672,3.4786875,8.50947,9.715571,-5.3438373,1.938729,-1.5977347,-4.5860305,4.8195305,-1.3782821,-6.295064,-6.5721445,-5.15522
Q13177,-3.1838646,-10.295557,5.005274,6.314897,-0.31313354,-7.1608205,10.78145,2.151232,-4.3052897,0.5955827,4.866381,-1.3718415,3.0933635,-1.6352053,-2.2167757,-3.2267447,-1.2289369,5.68779,3.604358,4.642933,2.6763563,9.072632,10.462978,-4.915103,1.7537519,-0.7361135,-1.9899399,4.335644,0.4984732,-4.956813,-5.956883,-4.8391576
O75914,-5.0430403,-10.306202,6.454036,7.773581,-1.9910386,-5.807967,11.404695,0.5812776,-3.6294465,-0.7897853,5.1383104,-2.5783386,2.374353,-2.4573267,0.04585599,-2.31795,-1.9953294,2.8241239,2.7631319,5.1527452,2.234028,10.148624,9.047142,-4.977193,1.000438,-0.42372906,-1.7492023,3.3760178,-2.4512076,-4.866689,-5.483194,-5.034057
O96013,-5.845871,-10.24492,3.81772,5.773897,-1.010474,-5.708527,12.905581,1.1958729,-4.7025146,0.5591447,4.825093,-1.0191884,3.1263256,-1.3256707,-1.5356333,-2.1224854,-1.1786674,4.0767937,4.8181243,3.622145,1.3032789,9.598282,9.7437,-6.5035954,1.6633402,-1.0170423,-2.1234055,4.0572457,-0.28910825,-4.664122,-4.499962,-4.1614304
Q9NQU5,-3.5752277,-9.710418,6.1514997,5.8763876,-2.1144083,-7.0714607,11.285869,0.9344422,-4.7518897,2.285014,4.075278,-0.73579895,0.5268225,-1.0765344,-0.5549969,-0.86551297,0.5267641,4.398366,1.675762,3.0869176,2.789158,7.7349634,11.176065,-4.4601216,3.3714683,-1.8414413,-3.110978,4.745227,-0.47183228,-6.9764185,-6.769513,-5.522786
Q9P286,-5.4164557,-9.067699,4.697042,6.5224257,-0.31218016,-7.6206546,12.847283,0.9370089,-3.5430665,-0.17644867,5.1829414,1.2966417,1.6174359,-1.6102613,-0.6631762,-3.5083477,-1.77188,4.696474,6.4948096,4.364923,3.1029673,7.957793,9.300085,-4.260552,2.2457297,-3.3061447,-1.2918906,4.300807,2.4344642,-4.5779557,-5.760893,-3.2970705
Q9BRL4,-4.6604905,-10.726183,6.1966076,7.077864,-1.5902532,-7.5343575,9.098325,2.874804,-4.393643,0.018636985,7.733402,-1.0368314,2.7960505,-2.4934788,-1.1894875,-2.2783887,-1.2608641,3.2049785,3.4957452,1.1531789,3.9212625,9.349685,9.521701,-3.3081355,1.7915957,2.1887069,-3.086882,5.511907,-1.8164665,-4.3515344,-5.563288,-4.7536697
Q00537,-5.470173,-9.1513815,5.0795226,5.0768056,-0.88434315,-8.069752,12.643526,0.51951844,-4.1520514,0.90531886,6.426844,-0.18093142,2.7557402,-2.5559382,-0.868588,-4.53072,-0.047800884,4.0137453,6.1814365,3.8753676,0.8541722,7.8000546,9.599387,-4.6408315,0.9809079,-1.4481635,-0.86146533,4.575097,2.456866,-5.0402746,-4.982977,-3.1713946
Q07002,-4.5303617,-8.505101,6.238054,6.474059,-2.7010844,-7.5101533,11.989041,3.2533128,-3.5554464,-0.29941216,5.542283,-0.27591,1.6422434,-1.1808027,-0.7951183,-4.5243382,-1.3821462,4.3768053,3.3307571,4.7834964,3.0842068,8.977121,9.387675,-5.1006246,1.681698,-1.512316,-1.5253716,2.916522,0.73476875,-6.131189,-5.9821863,-3.7803652
P16234,-4.52962,-9.257894,6.6198354,7.41613,0.8400154,-6.532782,12.983283,-1.0403998,-3.3105168,0.36301968,4.376639,-1.0396339,1.7035328,-2.3486207,0.8565044,0.4562926,-1.4081925,1.4089081,6.2709064,5.434337,2.1171153,8.978983,9.989522,-4.914972,2.2006693,-1.7451824,-2.246702,5.538295,0.030659147,-3.9945555,-3.777147,-4.2879243
P09619,-5.9959736,-9.3967285,5.7411785,5.60793,-1.4061675,-7.776143,11.779471,1.3349453,-3.233729,1.4352828,5.5771847,0.11724734,1.3952498,-1.6914802,0.40422794,-2.4786541,-0.5602784,4.4400578,4.078448,3.1920815,2.6821456,7.106578,10.46483,-4.763891,2.4779096,-1.9786103,-2.5724041,4.3136363,0.52380455,-6.655932,-6.7067842,-4.439366
O15530,-4.112679,-8.335395,7.1208234,7.47139,-2.853732,-5.800164,12.788365,2.1347187,-2.2846634,0.77722293,4.6277647,-0.8743608,1.2965934,-0.6859064,-0.4978584,-2.5925665,-1.1874044,2.7785854,4.1359982,2.957968,3.8614254,8.788371,10.528328,-4.8890595,1.926647,-1.782678,-1.7601314,3.8064573,-0.121821925,-6.392083,-6.6563525,-3.190123
P62344,-4.700744,-10.911517,3.5914958,7.5759287,-1.0472525,-4.7923727,12.613534,1.503338,-4.2594976,-0.90088135,3.4109843,-1.82221,1.7684426,0.5875955,-0.42815322,-1.7759409,-2.751829,2.7930598,3.8340852,5.8627925,3.245386,9.638004,9.293856,-6.5056233,2.478511,-0.5757592,-1.2356192,0.8822605,-1.3109293,-5.6709833,-5.013609,-4.5798326
P61075,-4.657372,-8.732021,6.924321,6.2600365,-2.2370906,-6.7183948,12.622592,2.294434,-4.0076237,0.6971082,6.249017,-0.53483415,1.7013079,-2.240604,-0.6576078,-1.498354,-0.11459579,2.9402127,4.200617,3.545598,2.3187003,9.469964,9.910483,-5.2276363,1.808105,-0.73280215,-2.3267982,5.52105,-0.056862455,-4.9277267,-4.6818843,-3.6728148
Q96Q40,-5.108407,-11.291677,5.182486,6.5857577,-1.0421501,-7.555665,10.3510685,1.2453922,-4.360511,-0.4894296,5.469131,-1.030417,2.2134001,-2.6089997,-1.468127,-3.3723505,-1.4924086,5.381935,4.4682193,2.6189508,2.0582657,8.471562,10.176113,-3.5836518,3.0083928,-0.4350184,-1.0286804,4.427713,0.420623,-4.5149846,-6.262822,-4.8290224
O94921,-5.2755737,-9.864961,5.186329,7.9316645,-0.09964076,-6.9707756,11.974614,1.5133911,-4.5391216,-1.903024,4.4275928,-0.22381331,2.2591941,-1.2311723,0.059921205,-1.92363,-2.686562,2.8454494,6.2357616,4.7019396,2.6158144,9.422536,9.458169,-4.8301325,2.974637,-0.362436,-2.0827389,3.9500537,0.05051251,-4.210392,-3.174165,-4.6233363
Q16816,-3.6659858,-11.965374,4.163333,5.4581404,0.48541024,-6.067878,10.351484,-0.151305,-3.6520708,3.1469471,4.5790834,-1.4149773,3.5939386,-2.1177576,-2.6385074,-1.3230218,-1.3660461,5.092826,3.7489812,2.957209,3.500189,9.060498,10.266758,-5.353338,1.213243,-0.5383077,-2.675991,4.5150175,-0.34090957,-4.4566126,-7.4279885,-4.851185
P15735,-3.1970048,-9.999313,6.2317243,8.130425,-3.1680284,-5.2185683,11.922054,1.9101847,-4.619783,-0.35309184,3.9303336,-2.2875988,0.14752015,-0.067436665,0.37746084,-0.71885675,-0.061257046,2.2306716,1.4629086,5.4820085,2.8127055,8.417068,11.110418,-5.157994,3.7318442,0.43243653,-1.3590944,2.1536052,-1.6858568,-7.034724,-4.805212,-4.8886685
O00750,-7.1635714,-10.035854,5.510647,6.2778916,-2.143151,-6.4931517,12.482491,0.36687914,-2.653907,0.36618403,4.5947976,0.021702439,2.9534426,-2.9019494,0.041394074,-3.560466,-0.932652,4.3425126,5.882953,3.5505643,1.5432277,7.821949,9.8652115,-5.694015,1.4797989,-1.4917986,-0.9381898,3.5714304,0.8928529,-5.372541,-5.505022,-3.2559514
O75747,-5.7174535,-10.622501,6.3450007,6.581309,0.7319903,-8.3132305,9.725099,-1.2425505,-4.638271,-0.3845243,4.155954,-0.77764434,2.9775143,-2.5596125,1.111993,-1.4133475,-3.371982,3.038921,5.1742535,3.1824963,2.6162841,8.900692,8.309285,-4.06057,1.3757328,-0.7079789,-3.684783,5.171152,-2.2536497,-4.6324587,-5.5421023,-6.6862493
P42336,-5.1661186,-9.56618,5.041865,5.7694464,0.7347984,-8.883767,10.749909,1.8565992,-2.9667847,1.9096571,6.016129,0.1351622,1.4151602,-1.6439377,0.21037081,-2.644723,-0.06494132,4.6121626,5.4217343,2.0826025,3.480723,6.5907917,10.663743,-2.6481247,2.8578496,-2.4186294,-3.0998557,5.780983,1.8057046,-6.1201124,-6.720045,-4.6953654
P42338,-5.168448,-9.390391,6.2139482,6.79397,-2.7961133,-7.1677485,11.971797,1.8198829,-3.295988,-0.32591146,4.3692718,0.25290167,2.3401046,-2.3611948,-1.6226844,-4.2589602,-2.0796602,4.1772676,4.451242,3.1130056,2.43158,9.127911,9.759835,-5.452275,1.5110065,-1.6137718,-1.5542514,3.7532573,0.83855677,-5.253198,-6.180843,-2.958373
O00329,-7.2251787,-9.884497,5.8442473,4.6552725,-0.6461972,-5.3938184,11.277538,-0.12834735,-3.2404933,1.1309925,5.234999,0.42075813,3.7263947,-2.7213116,-0.20485239,-0.86477554,-4.144385,2.506898,6.75672,1.2829099,0.9274162,8.838259,10.273768,-6.7137823,1.6200836,1.828925,-4.1681075,4.5220165,-0.6292669,-4.924863,-4.4009724,-4.081732
P48736,-5.903343,-11.513595,3.1156168,6.189615,-0.021546198,-5.8050294,12.247365,-0.1534336,-2.6780806,3.390447,3.3708143,-1.0984386,2.494267,-1.6241908,-0.42178473,-2.8069177,-0.15880367,3.1261604,5.4534645,2.5874748,2.489092,8.560124,10.512647,-4.304213,1.765877,-2.3972988,-3.100116,3.339184,1.4792544,-6.4341326,-5.949924,-4.358284
Q9UBF8,-6.0490165,-11.421375,4.6943846,6.393644,-0.82345486,-7.329987,9.935293,2.1935453,-3.5438015,0.54293704,6.171143,-1.331301,2.6723607,-2.183004,-0.2665386,-3.9349415,-1.5473969,3.5065613,4.9566703,1.4450942,2.2011228,8.223913,10.591014,-3.365972,2.2259445,1.0959129,-2.8856153,3.8360908,0.17500818,-6.259161,-5.788962,-4.803525
P11309,-5.6654778,-9.193869,4.130829,4.600342,1.6433233,-7.917301,11.148695,0.6005692,-2.1272128,3.1398332,2.54346,-1.1548854,3.0827415,-0.1631125,-1.5477526,-1.1386226,-2.6100445,3.819139,4.4326277,1.3067286,1.7092605,7.7952538,11.894845,-6.9744368,3.497491,-2.102107,-4.3294954,4.0459986,0.5433491,-6.112336,-5.9921236,-4.7720623
Q9P1W9,-4.9837956,-10.029691,5.4545264,6.594109,0.24552558,-6.618172,8.963431,2.1223278,-1.6464218,1.5136456,3.8408606,-2.5705333,3.4653323,-1.028808,-0.20171076,-1.8812243,-1.6638323,5.2248945,2.929633,2.6375818,2.3218706,6.819282,12.954564,-5.0205526,3.4891176,0.7074866,-3.5753846,3.6700764,-1.0447218,-6.9368587,-6.0231776,-5.874039
Q86V86,-6.2778797,-9.415424,5.950685,7.4109635,-2.497736,-7.050865,11.689768,1.1513149,-3.317881,-0.81430817,3.8444858,-1.117679,2.4480336,-0.7996619,-0.57369363,-3.9234178,-2.8656428,3.0208652,4.444217,1.5490525,2.6847396,9.341309,9.33314,-5.0925903,2.2331605,-1.3628585,-1.7687509,2.9700668,-1.2666059,-5.675886,-6.0623713,-4.3263316
Q99755,-4.691792,-10.791225,4.6828537,7.73149,-2.561883,-7.237211,11.995673,0.45301735,-3.9914799,-0.46801308,5.9790277,-0.28182882,-0.113086134,-0.47538543,0.22566535,-4.3475876,-0.22292913,2.5128999,5.118125,2.9283624,3.7187884,5.926784,10.121245,-2.5747468,3.1712825,-0.7338389,0.9907523,1.8543838,1.5723631,-6.795852,-7.1813393,-2.7529392
O60331,-3.627695,-10.056577,5.7661786,6.424007,-0.3244814,-7.62549,11.948567,0.3117816,-4.5136986,0.5246005,3.4193928,-1.8987962,3.3798203,-1.6950032,-0.8089842,-3.4978604,-0.50735444,3.7497382,5.64959,3.8359935,1.4996406,8.446907,10.088619,-4.960444,0.5441725,-1.5981795,-1.493157,5.0157933,0.30265713,-5.7802057,-5.669837,-4.498207
P78356,-6.102823,-10.022597,4.836908,5.9719734,-1.9314874,-7.097981,11.870937,1.7155339,-3.9089212,1.1159245,5.609672,-0.31592083,3.0989769,-2.009615,-1.0813452,-4.2808084,-1.0501523,3.617247,4.819185,2.2917378,2.1098492,9.195162,9.686846,-5.0043745,1.0631156,-0.65281713,-2.759547,3.9337244,0.5363765,-5.7914176,-5.381788,-3.8768826
