protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P45983,0.54511064,-0.20078087,1.4367156,0.14879557,0.56255686,-1.5926187,-0.17191018,0.7043171,0.3026201,-0.43358508,2.4806895,-1.9671247,-0.60367507,-0.36639643,-0.47640437,-0.65336794,0.18125546,0.14621618,-1.2366191,1.6832452,1.7773432,0.7033404,1.5092428,0.9487875,-1.0553757,1.902153,-1.4651569,0.23988491,-0.3579525,-0.8063914,-2.2342165,0.49968806,-0.6943284,0.36054686,0.11221923,0.06605119,3.1925309,1.5355064,2.473611,-0.63087106,-1.2064706,1.6022881,0.12134247,-0.9469897,0.8091131,0.32967934,0.26116523,-0.08384821,0.3040032,0.99264526,-0.42088318,0.59841967,1.4801962,1.2797157,1.8579899,0.9795201,2.2179706,-0.4957908,-1.0600281,-0.33979407,0.44161618,-1.5422205,0.8628777,-0.49001384,1.7217076,0.026910068,2.07583,0.025020052,0.48861733,0.7932089,0.8777895,0.27138978,-0.86660826,-0.65250134,-0.62143,0.21298389,1.2878218,1.382885,-1.1629188,1.9240658,-0.2643174,-0.35107732,0.4246116,0.91772324,-0.50190204,0.63148475,1.4378842,-0.28248304,-0.25857982,1.9157493,-0.34473127,-1.6473297,-2.2856033,-1.0778786,2.2093916,-0.74895966,-4.0135007,-1.586916,0.18047808,0.049764097,-2.7159905,-0.6275028,0.17393917,1.665398,1.9318463,-0.041566033,0.25809467,-1.7600454,-0.69104344,-2.3906837,0.020578146,-0.5419557,0.009526148,-0.9762605,0.5332416,-0.16324657,-0.95056367,1.3382237,0.3766348,0.913002,-0.08910376,-0.5078853,0.28924587,-0.41272527,0.75622517,-0.6290367,-0.9516438,1.5236597
P45984,-0.13391118,-0.19327077,0.35609093,0.22445889,0.13496046,-1.894789,-0.4141318,1.4447966,0.04628221,0.48582265,2.297999,-1.0822517,0.21972318,-1.2255038,0.28783268,-1.6001647,-0.361569,0.41201845,-1.9168832,0.034890823,0.9905036,0.53791463,0.5503067,0.40162185,-1.165311,0.8661599,-0.9369631,0.723879,1.0839536,-0.6030507,-2.9163141,0.5789771,-1.6332603,0.06413593,-0.3630301,1.2217959,2.7633252,1.3261025,3.3717608,-0.08447318,0.27702275,0.9831687,0.6276524,-0.4705789,0.05843156,0.76308906,-0.324304,-0.93848,1.070538,0.061974067,0.48012656,-0.40032145,1.5429556,0.9737747,2.1136236,0.74570614,0.9325511,-1.3419744,-0.9940713,0.14829208,1.2803069,-1.2389711,0.17836246,0.5676739,1.6550606,-0.4094467,1.3349049,0.8673216,0.036909677,-1.0036306,0.76798135,0.16642067,-1.7122829,-0.765766,-0.17102504,-1.1350968,0.5590948,0.38661352,0.86035496,3.0129483,-0.42332965,-1.3082247,0.63565487,1.4445633,0.10329145,0.8114585,2.011864,0.59308296,1.6022078,0.7095941,0.5270428,-0.8338933,-1.1077697,0.42849213,1.616145,-0.5672106,-3.573912,-2.8553228,-0.24993032,0.044930488,-2.3046184,0.4887569,0.91329956,1.1703998,0.6462892,-0.5360861,0.72509366,-2.8977318,0.0794072,-0.8540502,0.40651152,0.06655194,1.1336409,0.42617851,0.44501594,0.32990938,-1.36325,2.2979076,1.1224138,0.22104782,-0.5533302,0.120395124,0.37575695,0.6681366,-0.040661227,-1.232431,0.57517403,0.18277282
P49841,0.09516178,0.090584494,1.0048497,-0.4607492,-0.21035734,-1.9897697,-0.28231838,0.8825159,0.73969126,0.3990537,2.7035437,-0.63028187,0.41782755,-1.0756657,-0.6127074,-0.603244,-0.58156735,0.56329775,-1.0086335,0.21893275,1.4447542,0.9527518,1.6139185,0.694758,-0.42851558,1.7695457,-0.71001697,0.59687364,1.3226601,-0.33929744,-2.7415943,0.46743044,-1.1556871,0.025909182,-0.69592917,0.7495973,3.2148666,1.7207055,3.3291373,-1.0965436,-0.22736046,1.3481301,-0.1450639,-1.3223835,0.9357201,0.8110049,-0.4948815,-1.0107626,0.37720543,0.32870308,0.24701422,0.08272995,0.8656969,1.3798232,1.6554987,0.6773395,1.977479,-0.95474553,-1.0733311,-0.8267459,0.6393486,-1.3689135,0.37478527,-0.4505836,1.9827118,-0.3447851,1.6411321,0.28543547,0.65259665,-0.37583956,0.50129277,0.32986507,-1.4082956,-0.107502565,-1.2340052,-0.49147436,0.7586479,1.7470803,0.1989877,2.8701544,-1.0685421,-0.63839006,0.18063581,1.4105593,0.17722702,0.92161816,1.7399802,-0.78409415,1.0024338,1.7602148,-0.6543741,-1.0854577,-1.4066567,-0.40638694,1.5088665,-1.1892796,-3.049271,-2.076523,0.63044333,0.29570836,-3.068257,0.6142757,0.330518,1.0295258,0.758958,-0.6150484,0.1638404,-2.4346862,-0.9749855,-1.32929,0.542993,-0.55083746,-0.24161454,0.25035262,0.43878448,0.14772148,-0.9323481,2.0515707,0.84550846,0.6344081,-0.65498704,-0.8532518,0.013157893,-0.116928,-0.38962996,-2.0138648,-1.3822402,0.0841016
P53350,0.6874871,0.51165336,1.1147355,-0.2533951,-0.6249902,-1.6044484,-0.88846034,0.9637339,0.9170098,0.10535248,1.8277464,-1.059278,0.14832999,-0.6272086,0.019155134,-0.90646267,-1.0055994,0.922704,-1.4201437,0.6774435,1.037006,0.6261485,1.3372345,0.66966003,-1.0919929,1.6625999,-1.0850303,-0.074323036,0.971512,-0.11559005,-2.9594805,1.1504389,-0.91993517,-0.46192104,-0.08796597,0.63239443,3.2276309,2.375628,2.6106653,-0.7348712,-0.8458084,1.6133137,0.044509377,-0.8135965,0.9660553,0.7388358,-0.91430986,-1.1114788,0.27925223,0.9883448,0.1559669,0.3138479,1.3714341,1.322934,1.4050442,1.6694645,1.3556924,-0.26947847,-1.0914968,-0.5657341,-0.04315055,-0.9561195,0.37819448,0.047743607,1.6133325,0.002660133,1.463577,-0.46734628,0.4497613,-0.59840125,0.19242196,0.77733195,-1.1369696,-0.20311691,-0.7762216,-0.02677086,0.68269616,1.9793414,-0.312925,2.311106,-0.49871087,-0.5221972,0.93246484,0.46986106,-0.119798616,0.11366451,1.8525227,-0.16390716,0.61663127,1.4717457,-1.0107714,-0.9608007,-1.7195997,-0.5011519,1.5332237,-0.35001805,-3.0068636,-1.6104814,0.97480935,-0.5234291,-2.7750661,0.12539586,0.7135569,1.1702471,0.59921294,-0.29636338,0.65569717,-1.9510663,-1.3485508,-1.2241404,0.5580844,-0.05980488,-0.09653698,0.54373413,0.12452185,-0.14258566,-1.1271865,1.3271155,1.1921797,2.047431,0.3241055,-1.1125178,0.26915202,-0.33294433,0.6219364,-1.6560352,-0.8634038,0.18314359
P53779,0.70003235,0.62114596,1.2312876,-1.0769069,-0.69291407,-1.014528,-0.86980826,-0.06450419,0.79935807,0.36762705,1.3987668,-1.6997885,0.55672735,-0.5067349,-0.2868401,-1.0305958,-1.4762118,-0.13158064,-1.630305,0.04056601,0.7101994,0.7374694,0.97523326,1.0656822,-1.1558323,1.5194572,-1.1215026,-0.41396558,1.2741616,-0.04652836,-3.0861733,1.0661669,-1.8800646,-0.728833,0.6709559,0.7559278,2.47475,2.6234329,2.312816,-0.2085656,-0.05916737,0.6262022,0.11476617,-0.05198884,1.0230933,1.2027732,-0.61020803,-1.6673306,0.3690021,0.61172026,-0.097680636,1.0022708,1.3641427,0.08070476,0.73562145,1.9128046,1.6175842,0.54837185,-0.82728523,-0.63254374,0.17904502,-1.0170307,0.6088377,0.92794204,2.0829625,-0.57104445,1.3477339,-1.2831906,0.580821,-1.1598408,0.109733775,0.40560994,-1.6671195,0.053606734,-0.7712313,-0.85388446,0.4297699,1.9242307,0.3711178,2.742115,0.2279669,-0.6024059,0.87840265,1.0765433,0.17673725,0.93709385,1.0430491,0.18222396,0.8320687,0.9638719,-1.0085608,-0.6446086,-1.2457372,0.13913465,0.6488052,-0.5987939,-3.0446017,-1.3585559,-0.37577105,-0.5340602,-2.0656047,0.30081102,0.11619654,2.0562754,0.6135272,-0.41252783,0.6774933,-2.8852704,-0.87154424,-0.8549632,0.470713,-0.28855917,0.52385384,0.069506794,-0.6772323,0.13386878,-1.4808062,1.569861,1.1076639,1.8920668,0.54891676,-0.6186828,-0.3712391,0.96367496,0.049998485,-1.361219,-1.2222747,-0.091303155
Q13464,0.103180654,0.44769722,1.4518243,-0.9868128,0.36677954,-1.6899173,-0.76066655,0.951749,0.8764838,-0.16381525,2.157986,-1.0133562,0.37102067,-1.2034007,-0.21977669,-1.2415895,-0.8465431,0.51596713,-0.90641856,0.4529947,1.0646312,0.03934514,1.592847,0.3305289,-1.1533772,2.060657,-0.35631365,0.85507655,1.2292353,-0.120209746,-2.5177734,0.71057516,-2.0614505,0.38145405,-0.22826809,0.5584147,2.1934114,2.3379278,2.7186985,-1.0614219,-0.0066026263,1.5283704,-0.3097735,-0.64409924,1.1635895,0.82817006,0.38754755,-1.3656846,0.30043566,0.038068645,0.15251686,-0.24187161,1.0340093,1.7430165,1.9507468,0.91561836,1.3780432,-0.22092575,-1.1289141,-1.0840582,0.49647647,-1.0938182,1.0660176,-0.077965535,1.8086752,0.015812283,1.3899668,-0.052038148,0.770674,-0.5892186,0.16233358,-0.1509667,-1.148769,-0.4198619,-1.059519,0.11158096,1.1222907,1.2582365,-0.16546677,2.3888078,-0.49722525,-0.4149931,0.5598573,0.6607388,0.3474767,0.15623865,1.4573433,-0.5394639,0.62596464,0.63764393,-0.65055054,-1.2625663,-1.39955,-0.41641515,1.0991346,-1.0291741,-2.8873332,-1.6459558,0.7429314,-0.27924675,-2.8883896,0.12321319,0.63516027,1.4202538,0.8452606,-0.2939331,-0.15962854,-2.9993384,-0.6044847,-1.2413372,0.12766653,-0.3568206,0.0017621405,-0.049598675,0.16829403,0.40964973,-0.83625954,1.2512099,1.279174,0.89886713,-0.40806624,-0.16918208,0.4142444,0.25122607,-0.2747103,-1.7946863,-0.6887425,-0.10190167
Q16539,-0.3401468,-0.5493168,0.9327265,-0.26449966,-0.17055778,-1.5407317,-0.507626,0.40208763,0.61489415,-0.006262514,1.7268801,-0.23830624,-0.2561825,-1.5841211,-0.6339748,-0.5579705,0.18856584,0.8553437,-0.43108395,1.7565461,0.8294769,-0.06707694,0.8678279,-0.17382157,-1.2745365,1.3607123,-1.765904,-0.8157115,1.2896315,-1.6043832,-2.4088705,0.9708578,-1.629477,-0.037954573,0.9401984,2.4090767,3.033722,1.3230556,2.5258055,-0.46985322,0.47776166,1.6711856,0.33509767,-0.75866,2.0552711,0.8454097,-0.2355667,-2.0840874,-0.15985422,0.5223503,1.0633726,0.66338956,1.5785445,0.8624823,1.869636,0.72909147,0.74338347,-0.077522,-0.014176325,-1.1361284,0.6228426,-1.3139013,1.0441077,1.4842196,0.3020965,0.36640644,2.1384802,0.872074,0.3150985,-0.014700724,0.6356429,-0.55384344,-0.9803746,-0.08210362,-0.27722257,0.33431178,0.40435454,0.6549371,0.69394296,2.4062114,-0.18757103,-0.6467658,1.4116102,1.2358693,0.6603462,0.009415944,1.8354044,0.14044535,1.3524027,0.7043959,-0.30412468,-1.100242,-1.489412,-0.4832635,1.6920973,0.17246257,-2.6034987,-1.5934356,1.0345677,-0.45928997,-1.7470362,1.2729803,0.3607068,0.7701967,2.1120598,0.63686424,0.6081414,-2.1343699,-0.31357953,-1.6523908,0.21203081,1.2090949,0.0039457297,-0.8847926,0.60664946,-0.9977287,0.39285424,0.6536218,0.73583597,1.8221456,0.5734839,0.5177037,-0.44118822,-0.44429353,0.46549693,-0.9952753,0.43750206,0.37749544
Q16584,0.61182165,-0.2474259,0.09066692,-0.24122861,0.17967048,-1.6129023,-0.45361355,1.0541,0.49896348,1.1493636,1.6483432,-1.1108856,0.57021904,-1.0793067,-0.12597978,-0.804926,-0.5433545,1.0968268,-1.2595853,0.5639263,1.5851477,0.671084,0.8989957,0.41633847,-1.0132085,0.27628142,-1.5284947,-0.18307814,1.6231152,-0.003984996,-2.9006984,0.97492725,-1.0236902,0.25166047,-0.40171164,1.0033225,3.0799356,1.5404485,3.0865166,0.04372497,0.8377829,0.84716547,0.8581406,-0.7731554,-0.42651224,1.19072,-0.58873427,-1.8451928,0.34286648,-0.32279032,0.8685464,-0.5624352,1.238433,0.705351,1.9884176,1.1151365,1.0036403,-1.044006,-1.0509064,-0.7714735,1.1222628,-1.0712925,0.41326514,0.72856504,1.4584382,-1.2196149,1.550855,0.3692911,0.52048826,-0.97555083,0.24069306,1.0749882,-1.6506706,0.18216744,-1.0960898,-1.121405,0.21654011,1.1298416,0.16488138,3.1865675,-0.1237191,-0.5951105,0.18405834,0.80084544,1.2605691,1.1227723,1.9479872,0.14230095,1.4933486,1.5189136,0.012451227,-0.95414674,-1.7015382,-0.066215135,1.7739751,-0.7241831,-2.9683926,-2.3749542,0.10781091,-0.067112446,-1.2339628,0.784865,0.8367647,-0.019762779,0.017290294,-0.43663687,0.408991,-1.7653323,0.062682204,-0.87133145,0.29353154,0.14959072,0.5477724,0.27756315,0.06319465,0.15468119,-0.9149553,2.1856866,0.9608063,1.0106921,-0.35487247,-0.22165857,-0.5576969,0.39840227,0.112194784,-0.97663534,-0.49215296,0.47836754
O00311,0.30886766,-0.031220432,-0.15996851,0.27090222,-0.048315234,-1.2029928,-0.1885354,0.8095145,0.08694586,0.82176065,1.4400365,-0.8017201,0.004823573,-0.9402197,0.0053940564,-0.6333188,-0.68375057,0.12313991,-2.2274616,0.018831518,1.2546599,0.9453995,1.0311598,0.49095613,-0.90281767,0.71140623,-1.1137241,0.3651251,1.4911892,-0.62927336,-3.190435,0.51807284,-1.1427727,-0.2433083,-0.7227128,1.2545277,3.1004758,1.070159,3.3503041,0.3811622,0.4431238,0.4228002,0.8492184,-0.95468515,-0.55381906,1.2459623,-0.6492399,-1.3628573,0.42302403,-0.4236954,0.7820767,-0.3297396,1.4284141,0.6712999,1.6039755,0.8911367,1.4426999,-1.6317332,-0.8855212,-0.3904462,1.0870329,-1.2509001,0.052767932,1.0913948,1.2380826,-0.633859,1.921332,0.91117775,-0.64642256,-1.07326,0.71867335,0.91406405,-1.7316263,0.05214744,-0.39247143,-1.1035815,-0.1768068,0.64849865,0.9306272,2.7976143,0.0015861155,-1.0237666,0.2635228,0.99807787,0.22804523,1.0609182,1.6645325,0.77682245,1.7239008,1.0607938,0.4572826,-0.67336327,-0.6154062,0.14259039,1.3725343,-0.68302625,-3.0931032,-2.6652157,-0.17215735,-0.030838067,-1.2610531,1.1246909,0.86231,0.80389595,0.66650236,-0.89701074,1.1520888,-2.2146585,0.1714989,-0.7009978,0.31734028,0.2457788,0.85187274,0.2571811,1.0172986,0.35637796,-1.0910859,2.663158,1.237388,0.3465414,0.012629652,-0.045762718,-0.11722611,0.9965175,0.10797599,-1.2908508,0.048122995,-0.027805999
O14757,-0.09200336,-0.53082895,0.40886813,-0.1633268,0.37589929,-1.620787,-0.37696314,1.2481402,0.3620197,0.8322611,2.5538924,-0.937724,-0.064246476,-0.9310511,-0.6905243,-1.1753557,0.6517924,0.91967756,-1.1905733,0.5428496,1.1020536,0.11283646,1.1069267,0.73173976,-0.5183856,0.6143446,-1.3673265,-0.1710364,0.5093131,-1.0314286,-2.379855,0.94316757,-0.528386,-0.012095231,-0.16666317,1.0861815,2.7774565,1.1555251,2.4958389,-0.7196827,-0.24386673,1.3055961,-0.6514415,-1.2774309,0.83622146,0.124535605,-0.56491023,-0.30019286,0.5146602,1.6770837,-0.26822615,0.6895071,1.5839976,0.70394766,1.974793,0.84342074,1.2802505,-0.8085532,-0.38747984,0.57592636,0.72469133,-0.49602646,0.33315498,0.22088996,1.3945266,-0.117386885,1.7425642,0.55708706,0.28552482,-0.050365217,0.6527202,0.70389223,-0.31939673,-0.8757184,-0.5543649,-0.7307204,1.1245592,1.6699297,-0.2586883,2.7559657,-0.80527025,-0.756134,0.21593305,1.444001,0.11615078,0.7715936,2.522133,-0.40480432,0.7508109,1.681831,-0.007841159,-1.5570301,-1.6909349,-0.85950166,1.7646904,-0.39811847,-3.4676962,-2.6279209,0.2418799,0.18543367,-2.5429323,0.2046074,-0.073397174,0.95727617,1.7848394,-0.4653411,-0.22895156,-1.8464735,-0.19636658,-1.3428042,0.0056481883,-0.09425851,0.38938212,0.074599825,-0.6383733,-0.45856705,-0.9377659,1.8479133,0.4564226,1.7970942,-0.3411945,-0.82930946,0.19162174,-0.6541187,0.43889764,-0.12032453,-0.3886948,1.0765799
O14965,-0.39583215,0.5527668,0.991036,-0.034130435,-1.1624354,-1.7127432,-0.44968256,0.6372523,-0.26883888,-0.2337758,1.5334454,-0.85908943,0.816429,-1.1524736,0.6639774,-1.1235527,0.39606678,1.4620188,-0.053413328,0.37671438,0.24700983,1.1644312,0.51290196,0.17284223,-0.59798557,0.45905334,-1.1571698,-0.89906514,0.29003677,-0.7650389,-3.134546,1.2405136,-1.0088291,-0.6604522,0.93105906,1.5871649,3.4421744,2.8084252,1.4525069,-1.5098675,0.6165019,1.0645798,0.28237504,0.68072,1.6162214,1.7121149,-1.1807483,-1.965332,0.9201527,1.4334844,-0.09442408,1.2849932,1.5497458,1.1172503,2.5015223,0.79814315,-0.25395378,0.97674334,-0.75458217,-0.57990646,0.19919285,-0.8976657,1.4235029,-0.018257309,1.0546615,-0.16059367,0.67115015,-0.4816939,0.8004914,-1.3659085,0.60357153,0.08016207,-1.389691,-0.28351066,-0.83421993,0.68628454,0.68488705,0.45542678,-0.3648946,1.9961749,0.5068965,0.52166176,1.3077863,1.8221891,0.89064807,0.5600904,2.075864,-0.45223084,0.55826384,0.22520198,-1.6756692,-0.47198638,-1.2422115,0.5137486,1.9304922,1.7603223,-2.7561522,-0.3383114,1.082829,-0.9344652,-2.33136,-0.043859296,2.2110395,1.7045314,0.8699298,-0.14343701,1.1219352,-1.0461351,-1.08963,-1.9034936,0.39801764,0.6811392,-0.176434,0.28011093,-0.9816676,-0.3420759,0.36817718,0.6028885,-0.13354874,2.8017774,0.6643342,-0.017305598,0.21567631,-1.6654296,1.1325943,-1.6418761,0.17196289,1.2720771
O15075,0.48637536,-0.73456967,1.0067334,0.46110722,-0.10023349,-2.4931843,-0.7952942,1.3709344,1.3022283,-0.5789849,1.8541839,-0.9089776,0.47388816,-1.2388101,-0.033802003,-0.444939,-0.08375001,0.93050915,-0.6020139,0.5502711,1.7448316,0.96223444,1.4591696,0.6010988,-0.30376688,1.6594368,-0.0793703,0.56300926,0.95673203,-1.0968164,-2.1549473,0.06496973,-0.0650793,0.51187384,-1.0484768,1.3813676,3.4677093,1.3403448,3.2305226,-1.1585361,-1.1647471,1.4454782,0.032181095,-1.0878692,1.0817735,0.4011652,0.15066819,-0.58211195,0.4557311,0.68951416,-0.45507777,0.13406998,0.91837204,2.4320555,1.6935798,0.53401244,1.132102,-0.8090954,-1.5189795,-0.5390712,0.4977072,-0.8132333,0.8683361,-0.72564155,1.7027462,0.5189726,1.3736694,0.3952218,0.81437373,0.5089443,1.232199,0.17761065,-1.2229418,-0.01127076,-0.48901668,0.14786468,0.19406018,1.2412244,0.081242315,2.1741157,-1.0588691,-0.69966316,0.94170886,0.8585394,-0.112591445,0.71972096,1.370593,-1.2496097,0.06620184,1.1677583,-0.3654086,-0.6928705,-1.0526823,-0.19974838,2.201054,-0.029385341,-3.122713,-2.0975425,1.1269386,0.15413648,-3.2316947,0.49159724,0.3643687,0.69347614,0.68793035,-0.27712655,-0.07836836,-1.6180625,-1.0554123,-1.2360438,-0.19528452,-0.2789742,-0.560335,0.8844612,0.6586331,-0.6394448,-0.4317598,0.89293236,0.48290336,0.69164455,-0.6924226,-1.0620478,0.13319772,-0.94140446,0.7903976,-1.7078888,-0.09906898,0.94198704
O15264,0.54987043,-0.043838665,0.48766407,-0.102161676,-0.65657955,-2.284795,-0.23359907,1.1717513,0.012965504,0.76835185,2.2449856,-1.1169062,0.17313358,-0.25704277,0.28663382,-0.87109774,-0.6824903,0.8207063,-1.7561529,0.20702237,1.7410364,1.1478806,0.96954083,1.3711601,-0.30618918,0.7257195,-1.1405603,0.24821222,1.0634209,-0.36235678,-3.1347895,0.2548842,-0.110578075,-0.55332524,-0.56622267,0.52108425,2.8980122,1.1495855,2.8002915,-0.037542515,-0.5005567,1.0788178,0.34268397,-0.65644586,-0.20536669,1.1416743,-1.1006459,-0.51123583,1.1297156,0.49915126,-0.07583392,0.40966368,1.4756463,0.51605535,1.3450158,1.7590446,1.2338473,-0.98537034,-0.93137664,0.235518,0.8763921,-0.78716755,-0.30671808,0.30085334,1.9993131,-0.8583255,1.5054817,-0.08321153,0.5666763,-0.6488266,0.7019985,0.8499478,-1.5674549,-0.660957,-0.7383195,-1.0350008,-0.023342134,1.5838931,0.28324848,2.9275076,-0.161566,-0.97495043,0.47020948,1.5904186,0.14440803,1.087451,1.4546586,-0.35600957,0.939515,1.3942832,-0.2192455,-0.69702846,-1.2469678,0.32006103,1.6522495,-0.62140673,-3.35041,-2.2463295,-0.028286435,-0.03599727,-2.4175184,0.5406928,0.66049254,1.0366676,0.07395695,-0.41613975,1.0816722,-1.9616235,-0.6864411,-1.2733408,0.68247414,-0.56516594,0.18314336,0.56160647,0.066610634,-0.23989956,-1.3517172,2.2282648,0.8021438,0.83263636,-0.73021424,-0.88246435,-0.23431288,0.21733189,-0.19998157,-1.2698942,-1.0340986,0.048277844
O15530,-0.20791584,-0.67911094,0.9061227,0.5293579,0.020035468,-1.3223948,-0.29049787,0.30006087,1.1299679,-0.42085415,2.0968196,-0.24326496,1.5664003,-2.1860342,0.23831978,-0.90725374,-0.56826776,-0.46648043,-1.9352648,-0.9967747,-0.3827189,0.9437047,0.23787051,0.12520176,-0.71936077,1.372914,0.06179115,0.3998404,0.94765586,-1.0704426,-2.4580464,0.37521824,-0.94599336,-0.29420632,-0.4111543,2.3248072,2.756999,0.8747177,3.091401,-0.8664792,0.28225282,0.52344614,-0.21869859,-0.4264479,1.0201203,0.030902416,0.329165,-1.758957,1.059746,0.40618238,1.8555353,0.7904756,0.7376729,0.35544083,1.0757488,0.20731957,2.0278268,-0.93317497,-1.057618,0.17057061,0.27792665,-0.968385,0.44060975,0.9415478,0.84854263,0.19763663,2.1770859,0.95613444,0.29778242,-0.03283617,1.6175114,0.5919822,-1.6672158,0.15919515,0.69373584,-0.2322188,1.5923432,0.47222012,1.9352304,2.2334077,-0.13545203,-1.0253918,1.7289507,1.727371,-0.7619517,1.6983147,1.2115092,-0.024021227,0.54762167,0.423292,0.13987282,0.5752083,0.18726215,0.15290761,1.3193759,0.07207371,-3.3245618,-3.4048204,0.5874704,-0.7896542,-1.6160254,0.73772097,0.7500566,1.6010238,1.8360633,-1.0899291,0.56516933,-2.7057648,0.8604596,0.36725372,1.1250217,1.1972097,0.44807634,1.3937131,0.21605739,-0.39149523,-1.6984956,1.0080657,0.55554557,1.5843695,0.740869,-0.17157705,1.2668294,-0.038584553,1.0291256,-0.9371248,-0.21102625,0.26350516
O43293,0.7208618,0.08652012,1.0954655,-0.42717534,0.40026683,-1.9900961,-0.65147704,1.3656583,0.61758816,0.46781665,1.6581049,-1.2342098,0.7451515,-1.5799564,-0.48919746,-1.145548,0.15878215,0.41326421,-1.8034326,1.2448816,1.4857678,-0.08876023,1.3943663,0.382,-0.6116346,0.8032646,-1.7587267,-0.16232163,1.6911556,-0.9957356,-2.8588076,1.7855669,-1.1292448,-0.2428211,0.35688847,1.1415448,2.7798984,1.8007586,2.058991,0.42897278,0.45509297,0.86783844,0.16028066,-0.5111965,0.5519622,1.1586971,-0.3710596,-1.0858872,0.42092255,1.1034279,-0.21788253,1.2054477,1.6076931,0.49292088,1.274901,1.4767661,1.3750095,0.1353433,-0.34378892,-0.42290318,0.5493763,-0.7508458,0.844104,0.75378096,1.7018758,-0.7303244,2.5805504,-0.19413143,0.44006026,-0.27649042,0.112615414,0.38495085,-0.9755613,-0.46661308,-0.26954818,-1.072342,0.5888851,0.9116873,0.081937,2.5273483,-0.039098464,-1.0581396,0.65554523,1.4002776,1.1418778,1.7538679,1.5166166,0.61053014,0.7938508,1.2994497,-0.4369014,-1.3115926,-1.0918262,0.13595529,0.42295238,-0.21613336,-2.765276,-2.1814828,0.2698244,-0.41457826,-2.2822502,0.53500944,0.4673009,1.3014814,1.7028909,-0.92530465,0.39853927,-2.8879805,-0.017958522,-1.129226,-0.18058598,0.22990428,0.5375513,-0.59931374,-0.27161938,-0.79016227,-0.72504914,1.6267937,0.74239653,1.7898451,-0.17182422,-0.8929367,0.108517185,-0.3817068,0.1302625,-0.10201087,-0.24382147,0.64861524
O60674,-0.12151048,0.48919937,0.98695874,-0.007409837,-0.58793896,-2.1076834,0.28873986,0.87619275,0.6834354,0.5906834,2.3512685,-0.4812964,1.22305,-1.4326566,-0.6569197,-0.39511925,-0.19332771,0.71622217,-0.8921974,-0.16339925,1.164941,1.379109,1.5950243,0.5149291,0.032877065,0.9280662,-0.6168735,0.5129258,1.3153313,-0.48041928,-2.7765763,0.61214155,-0.96783876,-0.5640121,-0.6321991,1.086942,3.0338395,1.4571521,2.8624785,-1.2135111,0.14280881,1.0396852,-0.40639895,-1.0862991,1.0214775,1.69697,-1.0014808,-1.2037245,0.46812305,0.78820753,0.092549816,0.94327354,0.8196032,0.77361846,1.6895337,0.4554262,1.5212402,-0.29688093,-0.90372264,-0.7374574,0.29681757,-0.8849139,0.5922442,-0.050629374,1.725529,-0.8785102,1.4857917,0.1455448,0.90145683,-0.3670058,0.4872678,0.9899376,-1.526834,0.018509666,-1.0277596,-0.5470556,0.86780965,1.6271452,0.1901893,2.6317527,-0.35404736,-0.073009685,0.39189717,1.9082949,0.9219169,1.3847779,1.6978656,-1.0042521,0.86045235,1.3514717,-0.7075878,-1.0086613,-0.7962024,0.040200505,1.3601516,-0.4900241,-2.6377478,-2.03299,0.8672141,0.06115683,-2.6761682,0.8062506,0.84334075,1.3679857,0.86176527,-1.0254838,0.37665713,-1.8016623,-0.58936733,-1.1429068,0.57312787,-0.440968,-0.5692233,0.62999934,-0.15831731,-0.0016562277,-0.019195419,1.7527632,0.3199516,1.11469,-0.25783205,-0.62232834,0.27946854,-0.6695306,0.054587573,-1.5853289,-1.3113841,0.047125414
