drug_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
CHEMBL206783,0.6988195,1.1600981,-2.1554892,-2.5656283,-1.7988175,3.3625073,2.7285907,-2.3932133,-2.103761,0.87606865,1.6463057,-0.9600882,-3.8150268,3.2992854,-1.5068092,5.8093534,-0.04497365,-3.1361678,1.0349783,3.5158324,-0.26119906,-1.384323,-2.5383096,2.3189259,-3.282053,-2.927596,-3.9952161,-4.154762,-5.6770973,2.8620732,0.38131592,-3.2419152,1.8685791,-5.276557,4.168836,-0.49404383,-2.8396468,1.0408229,-4.9116945,-3.8286138,0.1965928,-0.39185134,-0.8490332,0.46078748,1.7601557,-2.8816702,-1.1161149,1.7389916,-2.1779113,3.6308577,0.6440737,1.5140946,1.311464,-7.6359425,-0.46753734,-0.6671403,5.722447,3.825989,2.856811,0.08724154,-4.5144424,0.3387277,-3.7077415,-3.766614,-3.3706224,0.25877643,-1.954576,-2.3359714,-3.7109873,0.33960196,0.4915646,-0.7529163,3.97537,0.62957233,-2.7196321,0.123693585,2.1877525,-1.3933761,-1.4981511,-1.6147606,3.9030077,0.990672,-2.588289,1.5464798,-1.3017913,-1.3486105,-0.027796485,-0.6639619,1.5325607,0.44645625,-2.1732373,-0.62578124,-0.42225343,-2.2117836,-2.2875483,0.5325324,1.6836065,7.1615586,-2.924099,-0.98962593,1.6947156,-1.3689761,-3.9487493,-0.19669892,2.6390743,2.2955556,1.3569525,4.7171655,-3.694888,-3.8630416,0.20887536,0.6937532,-2.6661873,-4.520145,-0.57473505,-0.8015639,3.0535245,-0.08153148,-1.577295,3.6047378,2.4984272,-0.37995023,-3.3860042,-1.7003837,0.19888756,2.875093,-2.1344397,-0.57457155
CHEMBL206955,-0.76054114,2.5230384,3.4479187,4.0187607,0.08208841,2.8414867,2.6497686,-4.7558813,-1.9787858,-3.6066482,-1.8370693,-2.011045,-0.109113336,2.2590492,-0.06913287,1.0575219,0.9578867,-3.329483,-1.2664965,-0.24328123,-4.2992077,3.137958,-2.1293561,1.0740343,0.06294535,3.0135188,2.0022578,-0.059271425,-7.903343,1.5799729,5.587473,-1.7194942,-0.78194654,0.98787934,2.138802,-3.3566628,-5.28679,-3.9660735,-5.363404,2.798301,-2.726965,-2.590333,0.98595905,3.7209241,-3.3441339,-1.4180762,1.2145821,3.4592357,-1.7220395,-2.35938,0.17982377,0.43643296,-2.6955535,-2.296945,-4.100164,-2.9065547,0.17861977,-0.34603643,-0.14887209,1.0587053,-1.0324665,-0.086307295,-0.51770675,-1.6720703,-1.5437227,-1.0227547,-3.139968,-1.1893352,0.465836,1.3454027,-0.5582149,-1.1779739,-1.0998704,-1.1686369,2.1583126,2.5199203,1.3225607,-2.0803566,-3.4291108,-6.388093,0.5950445,2.742191,2.531563,-1.6578144,-4.413702,-1.6472758,-4.9031157,1.8585364,-4.371088,-0.9033173,0.6005691,1.8927919,0.6033624,0.7367598,-0.6887609,-0.3663062,2.2740624,3.8932092,0.19330725,-1.61984,3.8563576,-5.398377,-0.14478394,1.8219713,0.53223556,-0.11864212,0.48219264,3.8149412,1.9506488,0.78903294,2.183354,-0.7628512,2.0765283,-0.7308791,0.40095174,0.6536513,-1.0606254,-4.187052,-1.5424974,-2.4430444,2.7668064,0.8829228,2.5704257,0.5056777,0.66055113,0.33723035,-1.0198106,0.10926375
CHEMBL207037,1.1863271,0.7292299,-1.9357653,-0.44228667,-0.2873133,3.5341094,-3.5633357,-3.0855243,1.5961522,-1.0605114,-1.7097142,0.6346264,-0.45075026,-1.6171194,-1.01677,3.0523207,-2.2502327,-1.6488125,-0.30616632,-4.1442995,0.16791302,0.6104489,-0.33170024,0.858249,2.904696,-3.8221183,0.046674535,0.0014558639,0.0327017,1.9860519,2.4208868,-1.834696,3.8321242,-1.6787858,-0.6172273,-0.8485673,2.274534,-2.952163,2.1354723,1.1001071,1.5045555,-5.7969947,1.0978193,-0.73698103,-4.294185,-0.41903746,2.4934857,-1.0786395,-0.90129507,-4.8745747,1.284124,-3.8795817,-6.5846977,-0.96172494,2.1487741,-1.8833336,0.9593593,-2.7442646,-1.9641688,0.4427333,-1.5902812,1.7951208,-2.644664,-0.98899984,-1.7167515,-0.25910133,1.0813738,0.8466009,-1.3904732,1.7860477,1.4237182,4.3209314,-0.17299454,3.0927343,-1.3781526,-0.7635484,-1.7765834,-0.30528903,2.7506397,-3.2057734,1.0050154,2.235727,-0.9888134,-2.9634428,0.6273803,6.7985473,-5.429394,0.90082127,-3.7238095,1.6633762,-0.61971265,5.2931724,3.6001062,0.18796,0.39451978,-1.178993,1.0650592,0.49668762,1.429912,1.7464614,2.9911447,4.2752867,-0.9782169,-2.610624,-2.5264194,-3.0130367,0.6411429,3.4122267,-0.7383942,-1.7684441,-0.88624793,-1.2569535,-3.4792385,3.8433306,4.9792275,-0.99971205,-0.38635603,2.9947443,-3.3014355,-0.91832775,0.33952278,-3.3788674,-2.754209,-2.7610683,1.5001333,2.7109845,-1.1391733,0.50883675
CHEMBL207130,-1.0829638,-3.603353,-3.1117852,2.5224385,-3.614064,0.76015335,-1.0870961,-2.7660515,-6.0606384,-2.7705002,-2.4945822,0.57944417,-0.29709357,-0.44901958,1.4705673,-3.4533434,-1.5749812,-0.43364617,-0.96990937,-6.118904,0.8895272,-2.1125128,-2.645551,1.0341141,5.1695685,-3.6983397,1.3513978,1.9684372,0.15099451,-1.4318136,2.8740845,0.4262888,5.0534577,-2.17986,-0.34742212,-3.4805555,-2.6948507,-1.9919413,-3.6197045,5.29175,3.1711648,-4.443044,1.4304503,4.9285693,-6.128257,1.0736018,-0.6866431,1.4360172,5.3021827,-2.2788534,-0.7565675,-3.2770803,-7.5717735,-2.026557,-3.9883478,0.1310992,-5.9350204,-10.012393,-0.8187684,6.1053643,5.060307,2.8436153,-2.9312892,0.08102058,-4.1763697,-1.9877658,-0.66828406,-0.2605616,2.4962564,0.33459675,-1.359515,0.38386083,-1.3010845,-1.9476589,2.766441,1.9451298,-0.42847493,-1.2527571,3.6699374,-5.16462,-1.3231819,1.8526585,2.357915,-3.8180213,-1.9419755,1.8870661,-5.5480733,2.3973718,-2.5547802,-4.023006,1.1940074,5.3025556,2.2416832,3.8595898,-2.2896814,0.42779392,3.7734876,3.161384,-4.5308113,3.9333448,4.686697,3.4064033,0.61774284,-2.3736982,-1.2576796,0.18509606,2.0882666,0.5083103,2.3424337,2.1175022,0.2677825,-1.7368273,2.9504411,-1.0611507,1.454206,-0.83051276,-1.8870023,0.032382786,-3.1280282,-2.1504402,1.5996938,2.3717718,-1.549768,0.5468439,-0.83230376,4.534341,0.9959945,-0.27321413
CHEMBL207235,-6.277455,3.932139,1.5151805,0.78133637,-0.2207954,-2.8671646,3.5169392,-2.3192403,-3.522621,1.8560343,-0.24737738,1.5054955,3.7109208,-2.8462055,-2.8681548,-0.21454749,5.9802494,5.9256554,6.770835,0.8770696,-2.2683685,2.696261,0.13260475,-0.37815446,4.471378,-1.4595609,2.652019,2.8591123,1.7672112,-1.2804075,-0.24100974,3.0642912,-3.562324,1.2088956,-1.2397146,-0.43406075,-1.7447575,-1.8661356,-4.8119903,-1.3670455,1.8223362,-1.2412227,1.2095666,1.1853261,0.03798665,3.4344313,-2.5677595,-3.8736458,0.3932095,0.5625752,1.9936237,2.043472,-3.1954699,-0.13678098,-2.8114142,-3.9210873,-6.213151,1.7212859,1.1695217,-1.4259907,0.91116816,1.9143888,5.028654,-4.0305715,-0.43235394,-4.6963224,-1.3992162,-0.6554809,4.951019,1.1754122,-0.034016456,0.8409421,-5.188898,0.9977999,-0.75437564,-0.28044727,-0.6159866,-2.8188334,-2.5386899,0.5329004,-0.71433944,4.8074007,0.8823859,1.8075955,5.455681,-0.048557535,-1.4826585,-3.9387999,-1.6535764,-3.63449,-0.0673244,-2.8973384,1.0203387,3.5340753,0.44348192,2.8513725,3.621547,0.33148417,1.1674308,0.49680173,1.2174385,0.04113726,1.7226833,1.5243897,1.640792,-0.5566364,1.274337,-0.61896914,-0.23323074,0.006376814,2.484304,-2.368322,-0.17681062,0.098781034,-0.5169562,-2.3842697,7.4863367,-4.1758904,-4.857791,-3.102885,0.082309596,4.630364,0.4781252,-3.569775,0.23892154,-1.6735678,-3.6155453,0.9248916
CHEMBL207246,2.4115021,-1.0148185,-0.7942352,0.28623277,3.638645,-1.3079612,0.1382823,1.5500379,0.26696947,1.5237015,2.687157,2.8991268,-0.21686485,-2.4031074,2.9456134,1.806609,1.7318511,-0.32690907,0.55589426,2.3799143,0.4388871,0.63272035,4.960677,0.50788176,2.8260398,0.5066284,0.90670204,3.7598143,-1.5602767,-1.3170518,1.9717677,-1.4444082,6.338458,0.81268036,-2.0397766,-1.4517968,-0.34300172,-1.6408527,-1.1056724,1.6477726,-3.114299,0.669348,-3.9632065,-1.6558022,0.8194512,-0.3936525,2.7699878,3.373109,-0.9839724,3.2344513,-1.867722,3.1428258,0.98169357,1.5859222,-2.5074635,3.074203,0.62862414,1.632122,1.4905267,2.29714,-3.7535176,2.543773,1.7450981,-0.21221486,-1.848568,2.7363734,3.0508943,-0.05340801,-1.6647613,3.3601263,-0.28022644,0.7213916,6.5809865,0.53171647,1.0050737,2.1242118,0.30293977,-0.5187877,-1.598942,-5.545028,1.466598,0.33946878,-3.6791356,-1.1887177,-2.395536,-0.85093105,-0.9920084,-1.1997694,-3.0069442,-1.51894,-0.38681406,0.58462787,4.752876,-2.0673437,-2.7051668,1.6068121,3.2274728,0.76390123,4.4782796,-2.6702898,-0.7593605,-2.5054917,1.8438672,-1.4116256,-1.3487582,-0.7646206,-0.28570944,3.6424184,-0.33913898,1.1073402,-2.1061292,0.9872416,-5.8220816,1.2624587,-1.1346273,-3.4685035,2.4822154,-4.1033807,-0.7747515,3.5775213,-3.2926216,-4.762203,3.3210766,-3.5107794,0.26082158,1.685509,-1.2816185,-1.0650121
CHEMBL207445,2.484938,2.586264,-0.6805784,0.11309247,-0.5240522,-1.2253149,0.57724196,6.703671,2.0962532,3.376859,-2.013959,3.1764376,-0.6398459,2.883002,1.4466194,3.405631,2.4910297,3.9484553,-0.420473,4.6509504,-0.6438861,-1.1271701,0.63407415,-1.0396097,1.5379766,-6.690486,-1.4096925,1.6894875,-1.8869811,4.3866982,4.091192,0.070721835,5.7295103,-0.9623236,-0.11328545,-2.9199321,-3.5980752,-7.837877,-6.6214404,4.719289,-1.767933,0.52184033,1.4013772,-0.73050237,-5.4020424,-0.26188275,-0.24235573,5.169093,-1.7862953,-0.8175348,1.8431561,0.7319596,-0.43657532,-3.9789295,2.5780258,2.400235,0.42829478,3.9174793,2.4622474,1.5398953,-6.62727,3.6978745,-2.8387911,0.18952848,-0.32153946,-0.09013617,0.62210923,-1.965004,-2.2317283,1.3999224,-1.1450114,4.0294538,2.6222427,0.424219,1.1043941,-2.2532327,3.1129198,-1.3968838,-2.4441538,-5.110495,3.0013347,1.3027052,-1.7709682,-2.6514137,1.6234523,1.0524275,1.1133074,0.5445495,-1.2673745,2.568723,-0.20994417,-1.0435939,2.04087,-1.1565845,-0.23317483,1.8872644,3.0981593,-0.08762771,4.4858503,-0.99447477,3.444921,-0.17389372,1.9671944,-2.6372774,-0.9184107,0.15525183,-1.9322643,5.3222356,-0.7392412,0.84284496,0.4949934,1.448992,-5.6294713,3.4964564,2.1696281,0.11397173,3.0663645,-3.8613026,-1.9927573,-0.43054768,-1.0845037,-3.2447667,2.0538793,-4.6058583,2.230454,4.2844515,0.6217721,-1.3572009
CHEMBL207584,1.6602938,-1.6576458,-0.4067655,4.04736,1.4769139,2.7958827,4.4752445,2.3666322,1.2765491,-1.7881124,3.9106488,-0.038871102,0.95168227,-0.97076213,2.442858,1.7855988,-1.3337266,-1.4415517,-2.252624,-0.19199547,-3.977483,3.691195,-1.7249385,-0.90363175,-1.619102,-1.3395565,1.8625143,-1.1540241,-3.4949975,4.3527656,2.1992006,-1.049356,4.850728,-2.8517241,-1.6991528,-4.044618,-2.3326645,-1.7221891,-2.736758,-2.1915472,-1.7124686,-2.2546043,-0.46402252,-0.89228725,-0.56483996,-2.7687287,-0.3942674,1.201728,-0.37906343,0.4943033,2.1527023,0.92181826,3.1625576,1.1001499,-3.0580072,-2.6834946,3.5056412,2.7439508,-0.2116295,-1.5852147,-4.0484524,-3.3230703,-1.1652243,-1.6397619,-3.2519958,0.29158258,-2.8917062,3.3125193,-5.312486,0.56063074,2.4742162,1.8890457,2.5710204,5.2645955,1.3507904,0.8383696,-1.1086822,-2.9527395,-0.4480868,-2.327742,3.5415616,-1.5215573,-2.4543104,1.0145707,-2.010734,0.71736264,1.7079856,1.6745459,1.1678268,2.861922,0.65654606,4.390367,3.1063719,-0.7292653,0.5004112,2.2072806,0.9117425,0.6043275,1.9168918,-5.144903,1.2737819,-4.2413344,-0.9346364,-2.0827339,-2.7261224,-0.2998247,2.3123977,6.4329243,-0.90335816,0.79217035,5.4485674,3.527074,-0.26206195,5.8597145,1.1871989,-3.3916519,1.7050012,1.8714364,2.4498506,4.028822,1.2686856,-3.4516747,5.4026904,-0.83335716,1.6687384,-2.4257376,1.1445898,0.4346226
CHEMBL207674,-0.9535378,-2.4549427,-0.7099343,2.234935,0.44784936,1.5288656,-1.3423506,0.65808314,1.049651,0.3340621,-5.08512,-2.7527275,1.3159914,0.67902154,-4.421615,-2.9830246,-1.2185974,0.033575755,-2.0366433,-9.019039,0.5830469,1.394487,0.4035468,2.5494852,5.161532,-2.8647392,3.877414,1.3670422,1.0217526,-0.94522524,2.056152,0.31989443,0.80657357,1.8647883,-2.654732,0.6928827,0.7431451,-3.4315045,2.0120993,1.0162257,-0.42028123,-3.2713048,-2.5005774,0.87528497,-3.9291387,-0.16855979,1.4242321,1.1020547,-0.27748913,-5.5325727,-2.7421749,-1.0350388,-4.9315643,0.23022665,2.4260721,-3.5113056,-0.35291517,-5.321502,-1.9353467,0.90361315,3.240201,1.3151729,1.9222378,1.3866757,0.92234683,0.64431167,-3.0608494,1.078466,1.3947152,0.22479373,1.4613774,4.448308,-2.409344,1.4985276,0.78564566,-0.36494368,0.06139528,2.9766936,1.7047833,-4.726237,-2.6293964,2.2942913,1.2524598,-3.982763,-0.45484418,3.464097,-0.8404104,-1.3474753,-3.2196958,1.5069691,4.2509933,4.1823983,2.269115,0.72231746,2.9670916,-0.62503916,-3.3240778,-4.6934714,-1.908872,3.6569443,3.0776165,2.3297193,-1.9990933,-0.2255609,0.06276319,-1.9370078,-5.947799,-0.5768981,2.5971136,3.8036318,-0.36677536,-5.0480337,0.8393011,5.280753,0.18865654,4.2577014,-1.5044699,2.113604,-2.0900266,-2.5510073,1.1322385,0.31860292,1.2605838,1.2506866,2.0168495,-0.2239537,-0.68937176,2.6126585
CHEMBL207687,0.051738612,0.73662615,-0.33084428,-3.5149276,-2.1725724,-2.0534964,0.1276224,6.5329823,-0.60790664,-3.4895382,0.5497686,1.3405476,-0.9275491,1.4631453,0.23362026,0.27614635,0.16792327,-2.552867,-2.3625216,-3.5123572,-0.5665961,-3.3351514,3.3633232,1.1332611,2.4480472,-0.35875607,4.3037586,1.2802904,0.26226506,-0.69923,-0.96199137,-4.754142,-0.4665038,-2.0799448,-2.7604024,0.6499564,-0.3756231,0.11180095,0.29811528,-3.6532505,4.9076066,2.7565937,-0.31369746,0.4896346,-1.1829083,0.8723982,0.5164868,-0.3957845,3.6727793,-6.0257087,-0.908232,-1.0669503,-0.036332175,1.696148,3.7053351,-2.4225867,2.1489067,1.59492,1.5209571,-2.4000542,0.89851075,0.4017066,-1.8304617,-1.1033376,0.14220291,2.9500747,-3.1499562,0.588596,-3.3245432,-4.0503263,1.902423,-5.61931,0.85784775,-2.2067602,-1.4428747,0.26628074,0.38035116,-4.8039246,-0.42852035,-2.3246236,2.486531,0.40599358,1.3419714,-0.15049621,2.6388717,1.783139,-1.5140048,-1.7408912,-0.37035894,-0.22225547,-2.3014243,2.7342653,5.6991878,2.3804314,-3.670338,0.19128981,1.4283576,3.712794,2.8590167,0.21369728,-0.98629206,2.904208,0.64011925,0.9623377,2.8256624,-0.5505455,-3.8602667,0.14227605,0.50443625,-3.1014366,0.83592105,1.2301222,-3.3742106,0.2733067,6.0260134,3.43492,3.5101085,-2.2579198,2.2783284,-4.329392,-2.6831446,-0.28870863,0.37332457,-1.8515358,-2.8609595,-2.346917,2.204494,-6.7970376
CHEMBL207718,2.1754713,-1.324459,2.6030347,-0.77169174,0.11901927,3.8728082,0.4339475,-0.992974,-2.5416572,-1.9194932,1.6439619,2.4286072,-4.1683345,0.8326516,2.3800163,-2.03399,1.4602777,2.1174176,1.2424,-2.6745257,-1.954114,2.2721663,-2.1211221,0.6599055,0.1354037,-0.97900236,-1.1137078,-3.3516285,-2.9664497,2.7051048,3.17049,2.5336053,4.9553986,-0.3941794,-1.391228,-7.990992,2.7355838,1.764451,-1.160943,-0.41952324,-1.3388048,-3.2558756,-1.2337738,0.3628119,0.9548383,-4.9439936,0.023523051,1.5339609,-1.3237087,2.4946835,-3.1037862,-4.1789856,-1.1162885,3.3970208,1.2165715,-1.2621021,-2.669757,-2.2173367,-0.63403827,2.1967905,2.7947698,-2.4126887,-2.7496054,-3.030953,-2.7031512,-0.6945621,-4.484351,2.2766018,-4.525939,-2.652927,2.2586117,3.2135837,5.134756,1.2003745,-1.2061771,4.9237556,-2.513148,-0.6539215,-0.8507564,-4.935633,-1.1585644,-0.55507636,-4.7116075,-1.0940969,-5.8814964,1.1203434,0.9499124,0.5954064,-0.65487117,6.1293097,-4.458068,6.9455867,-0.9663425,-3.7429729,1.9222833,2.761406,3.8849375,4.429697,0.9995323,-1.6904652,1.796414,-4.3157387,1.6202471,-4.7829576,-8.171665,-0.8849552,2.0897713,7.5317063,-2.5252905,-0.4636384,1.3885021,-0.4250309,-0.36489764,3.7405303,-1.924215,-1.4957273,-3.4728637,1.9674276,-3.0560894,1.9412606,1.2954792,-3.7581732,2.3061826,-3.201738,-1.9300246,1.5684961,-0.09921147,4.664879
CHEMBL207815,-3.6476955,-1.8423955,-0.98013586,0.024184141,-1.8830363,4.550122,-2.83676,-1.8344681,-0.40319777,1.4106324,-4.953618,1.1813545,3.1350703,3.303842,-5.6235843,-2.481116,1.4952363,3.2801058,-3.044045,-5.3874474,1.2935024,-0.1893265,2.3872142,-4.2121906,1.3994502,-4.2220902,-0.22584456,-6.6704054,-2.8817883,-4.59515,5.1278114,-1.9656706,-4.83418,3.74682,-2.9548366,-0.71697617,-3.0077,-5.7567754,-2.5304465,-1.0950562,4.068642,-2.166853,-0.063111454,-2.5143654,-5.7617126,0.43589526,-0.55322313,-0.62181103,1.828787,-7.31462,-2.1456053,-0.9922843,-5.042492,1.8515699,-3.0399163,-2.876292,-6.047544,-3.094579,1.6961809,2.837945,6.128443,1.0935605,-2.8553839,3.6749432,-0.6766361,-0.21325412,-5.9752436,1.8580109,2.5108428,-5.3619676,-2.6724043,-0.23106255,-1.2023864,-1.0471616,1.743541,-0.6600255,-0.1836351,-0.6051307,0.19750625,-1.2634767,-1.6369268,5.7185473,3.8810785,-0.9837178,-1.3272644,0.77255434,-3.480983,0.9030416,-2.440623,-3.8398213,2.6011915,0.8613483,-2.890128,-0.382183,0.77852964,-2.7723064,3.9136453,2.0807896,-6.7802153,6.006033,5.563518,2.702868,2.2640738,-1.5137208,-1.1214038,0.98210084,-4.9733057,2.1643398,9.237223,3.3003402,-3.3398464,-1.0295078,5.2840037,2.8026073,-1.7727324,5.6950088,-1.9481696,0.50955737,1.3898864,-6.612429,-1.4367703,2.358801,0.34222674,0.5806426,-0.7852228,3.564523,-0.770928,-0.9226934
CHEMBL208048,-0.4976896,2.365477,1.9359585,-0.54572535,-1.7684674,-1.0977095,6.325523,0.46073192,-4.3632674,2.0967078,4.8203473,4.275736,-0.43339512,2.4529138,2.7997558,2.8551795,2.5656042,1.1300259,4.25431,2.410517,1.0773048,0.5464937,-2.4587998,-1.866746,-0.9144931,-3.9603095,-2.1588073,3.3527083,-0.15290713,2.483967,1.1347378,0.38816732,2.3017879,-2.6758258,-0.44476387,-3.974761,0.1688639,1.7072256,-1.855843,-4.896021,1.2276068,2.413204,-0.50529295,-1.0203176,2.0410764,0.46522468,-2.2441368,-2.8581266,0.6277205,4.4139,3.4360204,-0.78286403,-0.32844174,-1.615105,2.6046739,-2.7276044,-0.69548345,2.8315735,-0.13657951,-0.5853479,-1.0074577,-1.4444888,-3.002112,-3.0956702,-3.7409801,-3.3859644,-5.537605,2.1123986,-0.5174707,-0.59265506,0.053904764,3.3284893,1.3519422,0.20062234,0.009900813,2.2820082,0.5742016,-5.3275785,-1.2250596,-1.3374245,1.7509117,1.4888694,-3.8442762,1.1727304,2.6619232,-1.3252885,0.6993223,-4.1719203,2.437158,-0.14137246,-4.3151526,-0.71697605,0.9082847,0.569716,-1.4562875,3.3881428,6.2008147,2.863903,3.8751824,0.02096447,-0.9758618,1.3505232,3.5435157,-4.955225,-5.2542415,2.4904127,4.0399265,8.166875,-1.9812567,-2.0885067,2.5136037,2.389031,-2.9011784,-0.7460073,0.470844,-1.1763594,5.8534284,2.020509,-1.067385,0.92034674,0.6079472,0.8890779,0.21850976,-3.2835238,-1.9010979,0.38098985,-1.0682555,-1.1178226
CHEMBL208118,0.4214332,-1.081415,-0.3346397,0.82038397,-1.1241213,0.71432364,-0.2226261,4.257607,2.2428749,1.7908291,2.6795757,1.4754608,-0.63419855,1.3725533,-0.5561099,2.235279,1.2748716,-1.5344931,0.37994036,-1.0781888,-2.7296042,-0.22568734,-3.3047276,-3.4327157,-1.1409073,-4.500206,-2.8550346,-0.78046817,-1.6477479,2.6516304,2.6794393,0.71290207,-0.22088501,0.19341525,2.1203694,0.5972422,0.50441134,-5.3187113,1.9687307,0.28894553,0.3186172,-1.1431378,2.6131258,-1.9888254,-0.49524364,-3.1802223,-0.5685096,1.7781104,0.15893833,-0.4287545,1.2776458,-4.2263837,-1.5517427,-1.2173953,5.185224,-2.7833,-0.044399515,0.6080832,-0.8962405,2.448658,-0.7896514,-2.312735,-2.905296,0.9699219,1.0596142,0.40650827,-1.6519554,4.1936774,-3.9456067,-1.9453388,1.4872115,0.915068,-0.74661154,-2.7282486,2.2622926,-6.1072373,3.7247736,-5.125779,0.7117304,-1.0432167,-0.57236004,-1.1655366,-2.2144325,1.3847724,0.56705076,1.5257549,2.7327924,4.3184576,1.8834406,4.422048,2.4067142,0.07287807,-0.48554724,-0.19306727,3.9395506,0.3796109,-0.28073734,-2.2207084,0.17893729,4.1229753,1.3829808,0.16493493,0.43098786,-2.677388,-1.4924057,-0.13535169,-1.406577,6.452989,0.9042203,-1.5120808,-0.66726154,1.7664689,0.5047134,2.671952,2.655805,5.764351,0.26526675,2.0141494,-1.6522118,-5.7833147,-1.3983933,0.14441222,1.49381,-1.4984411,2.166843,3.8745694,6.148339,-0.11674099
CHEMBL208286,-0.76450884,-0.5787174,-2.9582522,1.019033,-2.7625895,2.141124,2.596705,0.7601098,-1.7981255,3.5628438,-2.6045516,-0.02949211,-2.2732022,5.3588886,-1.8446525,0.58373255,-2.8973608,1.8824091,1.3109175,1.1783003,5.5157876,-0.064986564,0.2068111,0.80795205,1.9061887,-5.1682715,-2.6230342,2.8840258,1.6480391,0.87268126,3.033242,0.2969789,4.288197,-0.93033725,-0.07043493,-1.754435,2.367621,-2.4295294,-1.5502431,2.2453797,0.32181072,0.13113202,2.4138236,-2.286084,-2.3530552,0.89341635,-1.7428452,3.7975125,3.266567,-1.4845129,-2.6476588,-0.035958644,-5.2022395,-3.7750273,1.428721,2.188041,-2.1948507,-2.0626714,2.0379102,1.4515413,-0.20356372,-2.182511,-2.4896142,-1.2837917,0.13515754,2.3544238,-1.8869584,-1.6362287,-0.86661476,0.73202175,-1.1590692,1.9520658,0.6724261,3.2874086,1.7693436,-4.1290913,2.0691428,-1.8563182,3.7439413,-2.0429237,0.31198433,1.5882335,-5.717189,-1.8543129,-0.41596523,2.3958037,1.41575,1.2432023,1.4885511,1.7817162,3.9347987,1.4917836,2.8769174,-0.50701374,1.6943142,0.99854165,-1.413046,-1.1481822,-4.5919714,7.4265604,-0.8925538,5.8288817,0.82786214,-2.7592254,-3.0674214,2.8738875,-1.1952155,1.389295,-2.1150029,1.0024039,-0.84420496,-2.9336658,-2.644763,-0.40404904,2.9449248,2.105513,4.993504,2.5487359,-3.1670182,-4.1084943,-1.5278076,0.07154851,-3.22697,-0.5361682,-0.5158975,3.6571324,-1.3409016,0.3894712
CHEMBL208292,-0.88103366,-2.984381,3.136549,-3.9215965,2.053433,1.8276135,-3.2670214,-3.5960264,-4.2397094,-0.96475613,0.21046177,2.2823699,-3.5848296,-0.7433471,-2.5620604,-3.862761,1.2533456,2.1901467,3.5482068,-5.097483,0.3335726,-4.260859,-0.41256028,-0.5341629,3.3799267,-2.4727423,0.073524095,2.2011905,0.33775443,-2.4459906,2.2853565,5.3236437,3.9970906,0.45593312,2.5591161,-2.963301,-0.5833708,0.3896917,-5.079548,1.3929238,1.6585023,-4.5564146,-4.566964,0.026351131,0.039781142,-2.9965158,3.7882395,-1.778701,-1.5495555,2.8513575,-2.7441134,0.032277547,-5.3394413,1.0729934,2.2094996,-4.6933703,-2.0297332,-3.505267,0.52716684,2.4472585,3.9413836,1.8747053,2.5679755,-2.20649,-4.299527,1.2915308,-0.96384704,3.300138,-0.918882,0.39297622,0.102413036,1.0445166,3.0498672,-1.7498173,1.4837778,1.109074,-2.193791,-2.5774708,-0.697046,-5.042294,-1.4821541,0.36119798,-0.52329624,-3.0838027,1.6662697,3.128237,-1.3752605,-1.6459272,-3.0106108,1.8101524,-1.7471553,3.3350506,2.845607,0.3895173,-1.8568199,3.2111776,3.955676,-1.9178112,-0.021056607,1.9000075,1.9728771,2.9258623,-2.4074547,-4.800188,-0.8041918,-1.5629381,-3.4019983,1.9721644,-0.4013679,-0.47288853,-3.1280417,-0.7930667,1.0340621,-0.2109001,1.2737985,-1.3086913,2.2626417,1.431083,-4.3922977,0.36497992,1.4986972,0.06163031,-0.95969254,-1.6760734,0.78664434,4.7464466,0.7933662,5.463311
